suite55,2245.735471010208,576,864,0.85,0.5,0,1.0,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.55,0,0.875,0.35,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.65,0,0,0,0,0,0,0.45,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6551724137931034,0.8888888888888888,0.7,0,0.5454545454545454,0,0.45,0.6,0,0,0.85,0,0.65,0.8,0.7777777777777778,0,0.85,0.55,0.55,0.95
suite67,2319.3143978118896,580,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.55,0,0.75,0.45,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.75,0,0,0,0,0,0,0.45,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6551724137931034,0.8888888888888888,0.65,0,0.6363636363636364,0,0.45,0.6,0,0,0.9,0,0.65,0.8,0.6666666666666666,0,0.85,0.55,0.6,0.9
suite75,2301.8314049243927,577,864,0.85,0.5,0,1.0,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.55,0,0.875,0.35,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.85,0,0.0,0,0,1.0,0,0.8,0,0,0,0,0,0,0.4,0.6,0,0,0.45,0,0.3,0.4,0.7,0,0.5,0.6637931034482759,0.8888888888888888,0.7,0,0.6363636363636364,0,0.45,0.6,0,0,0.9,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.6,0.95
suite184,2300.8403441905975,584,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7164179104477612,0,0,0.55,0,0.75,0.4,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.8,0,0,0,0,0,0,0.45,0.7,0,0,0.45,0,0.3,0.4,0.7,0,0.5,0.6637931034482759,0.8888888888888888,0.65,0,0.5454545454545454,0,0.45,0.6,0,0,1.0,0,0.65,0.8,0.7777777777777778,0,0.85,0.55,0.55,0.95
suite290,2242.48201918602,575,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7164179104477612,0,0,0.55,0,0.75,0.4,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.65,0,0,0,0,0,0,0.4,0.55,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6551724137931034,0.8888888888888888,0.7,0,0.6363636363636364,0,0.45,0.6,0,0,0.85,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.55,0.95
suite301,2081.029377222061,587,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.746268656716418,0,0,0.55,0,0.75,0.35,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.85,0,0,0,0,0,0,0.45,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6551724137931034,0.8888888888888888,0.7,0,0.5454545454545454,0,0.45,0.6,0,0,1.0,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.6,0.95
suite309,2108.6923391819,577,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.55,0,0.875,0.4,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.6,0,0,0,0,0,0,0.4,0.7,0,0,0.45,0,0.3,0.4,0.7,0,0.5,0.6637931034482759,0.8888888888888888,0.65,0,0.6363636363636364,0,0.45,0.6,0,0,0.8,0,0.65,0.8,0.7777777777777778,0,0.85,0.55,0.6,0.95
suite343,2146.26424574852,585,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7313432835820896,0,0,0.55,0,0.875,0.45,0.85,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.75,0,0,0,0,0,0,0.45,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6637931034482759,0.8888888888888888,0.7,0,0.6363636363636364,0,0.45,0.6,0,0,0.9,0,0.65,0.8,0.6666666666666666,0,0.85,0.55,0.6,0.95
suite351,2334.5886781215668,581,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.55,0,0.875,0.35,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.7,0,0,0,0,0,0,0.4,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6637931034482759,0.8888888888888888,0.7,0,0.6363636363636364,0,0.45,0.6,0,0,0.85,0,0.65,0.8,0.7777777777777778,0,0.85,0.55,0.6,0.95
suite361,2154.3459980487823,577,864,0.85,0.5,0,1.0,0.6,0.6666666666666666,0.85,0.6865671641791045,0,0,0.6,0,0.875,0.45,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.75,0,0,0,0,0,0,0.4,0.6,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6637931034482759,0.8888888888888888,0.65,0,0.5454545454545454,0,0.45,0.6,0,0,0.9,0,0.65,0.8,0.7222222222222222,0,0.85,0.5,0.6,0.95
suite370,2164.482811689377,584,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7164179104477612,0,0,0.55,0,0.875,0.45,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.85,0,0,0,0,0,0,0.4,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6637931034482759,0.8888888888888888,0.65,0,0.5454545454545454,0,0.45,0.6,0,0,0.95,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.55,0.9
suite379,2227.5992136001587,584,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.55,0,0.875,0.45,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.75,0,0,0,0,0,0,0.4,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6551724137931034,0.8888888888888888,0.7,0,0.6363636363636364,0,0.45,0.6,0,0,0.9,0,0.65,0.8,0.7777777777777778,0,0.85,0.55,0.6,0.95
suite434,2360.1393661499023,583,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7313432835820896,0,0,0.6,0,0.75,0.45,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.75,0,0,0,0,0,0,0.4,0.7,0,0,0.45,0,0.3,0.4,0.7,0,0.5,0.6810344827586207,0.8888888888888888,0.7,0,0.5454545454545454,0,0.45,0.6,0,0,0.8,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.55,0.95
suite480,2121.490182161331,576,864,0.85,0.6,0,1.0,0.6,0.6,0.85,0.7164179104477612,0,0,0.6,0,0.75,0.4,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.65,0,0,0,0,0,0,0.45,0.65,0,0,0.45,0,0.3,0.4,0.7,0,0.25,0.6551724137931034,0.8888888888888888,0.65,0,0.6363636363636364,0,0.45,0.6,0,0,0.9,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.6,0.95
suite489,2518.0223684310913,588,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.55,0,0.75,0.4,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.8,0,0,0,0,0,0,0.4,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6810344827586207,0.8888888888888888,0.7,0,0.6363636363636364,0,0.45,0.6,0,0,1.0,0,0.65,0.8,0.7777777777777778,0,0.85,0.55,0.6,0.95
suite500,2196.9813055992126,587,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7164179104477612,0,0,0.6,0,0.875,0.4,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.8,0,0,0,0,0,0,0.4,0.6,0,0,0.45,0,0.3,0.4,0.7,0,0.5,0.6724137931034483,0.8888888888888888,0.7,0,0.6363636363636364,0,0.45,0.6,0,0,1.0,0,0.65,0.8,0.7777777777777778,0,0.85,0.55,0.6,0.95
suite519,2223.8982629776,577,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.55,0,0.75,0.4,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.6,0,0,0,0,0,0,0.45,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6637931034482759,0.8888888888888888,0.7,0,0.5454545454545454,0,0.45,0.6,0,0,0.8,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.6,0.95
suite530,2085.9742193222046,578,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.6865671641791045,0,0,0.6,0,0.75,0.4,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.75,0,0,0,0,0,0,0.4,0.55,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6551724137931034,0.8888888888888888,0.7,0,0.6363636363636364,0,0.45,0.6,0,0,0.9,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.6,0.95
suite564,2137.5779480934143,582,864,0.85,0.5,0,1.0,0.6,0.6666666666666666,0.85,0.7313432835820896,0,0,0.6,0,0.75,0.4,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.75,0,0,0,0,0,0,0.45,0.6,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6551724137931034,0.8888888888888888,0.65,0,0.6363636363636364,0,0.45,0.6,0,0,0.95,0,0.65,0.8,0.7777777777777778,0,0.85,0.55,0.6,0.95
suite591,2369.865316390991,587,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.6,0,0.875,0.4,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.8,0,0,0,0,0,0,0.4,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6637931034482759,0.8888888888888888,0.7,0,0.6363636363636364,0,0.45,0.6,0,0,1.0,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.6,0.95
suite594,2391.352460384369,580,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7313432835820896,0,0,0.55,0,0.75,0.45,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.75,0,0,0,0,0,0,0.4,0.6,0,0,0.45,0,0.3,0.4,0.7,0,0.5,0.6637931034482759,0.8888888888888888,0.6,0,0.6363636363636364,0,0.45,0.6,0,0,0.9,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.6,0.95
suite673,2159.0019629001617,587,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7164179104477612,0,0,0.6,0,0.875,0.4,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.8,0,0,0,0,0,0,0.45,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6551724137931034,0.8888888888888888,0.7,0,0.5454545454545454,0,0.45,0.6,0,0,1.0,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.6,0.95
suite678,2171.879942893982,585,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7164179104477612,0,0,0.6,0,0.875,0.45,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.8,0,0,0,0,0,0,0.4,0.7,0,0,0.45,0,0.3,0.4,0.7,0,0.5,0.6551724137931034,0.8888888888888888,0.7,0,0.5454545454545454,0,0.45,0.6,0,0,1.0,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.55,0.95
suite705,2250.2975220680237,588,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7313432835820896,0,0,0.55,0,0.875,0.35,0.85,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.8,0,0,0,0,0,0,0.45,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6724137931034483,0.8888888888888888,0.7,0,0.6363636363636364,0,0.45,0.6,0,0,1.0,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.6,0.95
suite706,2232.760014295578,583,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7313432835820896,0,0,0.55,0,0.875,0.35,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.8,0,0,0,0,0,0,0.4,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6551724137931034,0.8888888888888888,0.65,0,0.5454545454545454,0,0.45,0.6,0,0,1.0,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.55,0.95
suite726,2252.249451160431,587,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7313432835820896,0,0,0.55,0,0.75,0.4,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.8,0,0,0,0,0,0,0.4,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6637931034482759,0.8888888888888888,0.7,0,0.6363636363636364,0,0.45,0.6,0,0,1.0,0,0.65,0.8,0.7777777777777778,0,0.85,0.55,0.6,0.9
suite728,2201.5563428401947,589,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7313432835820896,0,0,0.55,0,0.75,0.4,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.85,0,0,0,0,0,0,0.4,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6724137931034483,0.8888888888888888,0.7,0,0.6363636363636364,0,0.45,0.6,0,0,1.0,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.6,0.95
suite782,2241.1958508491516,586,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7014925373134329,0,0,0.55,0,0.75,0.45,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.8,0,0,0,0,0,0,0.4,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6637931034482759,0.8888888888888888,0.7,0,0.6363636363636364,0,0.45,0.6,0,0,1.0,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.6,0.95
suite899,2228.7620117664337,578,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7164179104477612,0,0,0.6,0,0.75,0.35,0.85,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.8,0,0,0,0,0,0,0.4,0.7,0,0,0.5,0,0.3,0.4,0.7,0,0.25,0.6637931034482759,0.8888888888888888,0.65,0,0.6363636363636364,0,0.45,0.6,0,0,0.85,0,0.65,0.8,0.6666666666666666,0,0.85,0.55,0.6,0.95
suite948,2122.0070106983185,580,864,0.85,0.6,0,1.0,0.6,0.6666666666666666,0.85,0.7164179104477612,0,0,0.6,0,0.875,0.45,0.9,0.8571428571428571,0.8823529411764706,0,0,0.3,0,0,0.7,0,0.9,0,0.0,0,0,1.0,0,0.75,0,0,0,0,0,0,0.45,0.6,0,0,0.5,0,0.3,0.4,0.7,0,0.5,0.6551724137931034,0.8888888888888888,0.6,0,0.6363636363636364,0,0.45,0.6,0,0,0.85,0,0.65,0.8,0.7222222222222222,0,0.85,0.55,0.55,0.95
